19590919,58.8
19590920,59.3
19590921,63.9
19590922,69.1
19590923,71.5
19590924,71.8
19590925,72.4
19590926,70.7
19590927,70.8
19590928,72.7
19590929,74.5
19590930,77.2
19591001,75.5
19591002,70.5
19591003,68
19591004,69.9
19591005,74
19591006,73.4
19591007,72.1
19591008,73.7
19591009,75
19591010,74.7
19591011,73
19591012,63.7
19591013,61.4
19591014,61.3
19591015,53.6
19591016,51.1
19591017,53.8
19591018,59.7
19591019,52.5
19591020,53.2
19591021,57.6
19591022,56.8
19591023,59.4
19591024,63.8
19591025,49.2
19591026,46.8
19591027,56.2
19591028,48.9
19591029,47.6
19591030,55.3
19591031,58.7
19591101,63.8
19591102,56.4
19591103,46.6
19591104,54.3
19591105,66
19591106,70.5
19591107,45.9
19591108,43.4
19591109,43.8
19591110,42.5
19591111,45.4
19591112,54.7
19591113,56.3
19591114,61.8
19591115,56.6
19591116,49.4
19591117,52.6
19591118,32.5
19591119,36.4
19591120,41.6
19591121,44.5
19591122,48.5
19591123,47.2
19591124,58.1
19591125,48.5
19591126,42.2
19591127,58.7
19591128,59.2
19591129,34.8
